Num,indic,lats,lons,year,month,day,land
2121,0,27.6651455881,151.6374054621,2009,2,18,0
2122,0,33.9946775325,130.5389200011,1996,6,24,0
2123,0,45.9042149736,165.4523665505,1991,9,15,0
2124,0,6.1022883095,158.6207192321,2004,11,25,0
2125,0,46.4650908485,99.0841743909,2005,4,19,1
2126,0,53.7457856582,153.4177286318,2003,8,22,0
2127,0,12.9705666332,159.4450807082,2006,9,6,0
2128,0,16.3301416347,123.342586176,1999,12,15,0
2129,0,19.5923665306,176.898691426,2004,8,26,0
2130,0,24.7390054632,114.4578746567,1995,1,7,1
2131,0,23.6167945527,152.6364854258,2000,10,10,0
2132,0,46.368686459,105.0456185779,1991,8,5,1
2133,0,30.772033534,125.0764684682,2002,1,20,0
2134,0,11.9289171137,164.0587284858,2008,12,22,0
2135,0,0.576059022,143.6549686454,2007,2,28,0
2136,0,44.9583226489,113.5187808098,1995,3,22,1
2137,0,16.4802419068,161.3831850328,2000,6,28,0
2138,0,0.773121966,161.1513202172,2007,5,15,0
2139,0,17.2027422069,161.384898189,2010,1,13,0
2140,0,14.1631835047,163.0253370549,1999,12,26,0
2141,0,1.5749328956,150.4386557825,1991,3,30,0
2142,0,54.9993402371,161.1120400834,1996,10,4,1
2143,0,42.6190301869,135.2063066536,2002,11,5,0
2144,0,9.2804795271,135.7811423927,1991,3,10,0
2145,0,46.7333553918,167.7408749959,2003,11,21,0
2146,0,22.7721070731,161.8923814176,2000,8,18,0
2147,0,53.4091346897,135.2892980143,1991,10,11,1
2148,0,31.5526487399,103.234538727,1999,11,9,1
2149,0,59.0202798089,129.7182416171,2005,7,4,1
2150,0,57.6245703036,126.9933303259,1993,3,31,1
2151,0,22.4744025758,150.6428378751,1997,9,16,0
2152,0,49.6155903675,111.8707546033,1996,1,29,1
2153,0,10.7645776542,143.5313253687,1994,7,12,0
2154,0,54.6831360273,164.5600039721,2007,4,27,0
2155,0,2.6093807956,133.8876860356,1993,10,25,0
2156,0,19.6331296116,150.173792881,2008,12,21,0
2157,0,49.6102651767,123.646321306,2003,5,20,1
2158,0,35.5169507861,107.2915245336,1997,3,15,1
2159,0,1.5553335333,177.8677672986,1994,12,6,0
2160,0,54.1107189562,151.3871347625,2001,6,10,0
2161,0,7.5243044179,146.7716443911,1997,9,4,0
2162,0,11.7539544264,145.5532336584,1992,9,14,0
2163,0,55.7157307584,152.4205774069,2008,11,21,0
2164,0,27.964940141,118.8001822494,2001,12,20,1
2165,0,34.1510963067,146.6772002913,2007,9,19,0
2166,0,16.0783246765,153.1328487606,1991,1,3,0
2167,0,56.0982083157,151.0907788086,1994,9,22,0
2168,0,55.8105053287,155.3426117613,2000,8,20,0
2169,0,28.4948244737,128.5813532118,2009,6,4,0
2170,0,4.1158436984,168.5538446065,1997,11,4,0
2171,0,22.6991790812,133.4419611515,2007,2,25,0
2172,0,51.6906250315,127.1420031809,1998,8,30,1
2173,0,31.4299124898,144.9148441502,2003,3,29,0
2174,0,36.1342324829,120.5969158863,1994,2,17,1
2175,0,54.7086555976,122.9637640505,1993,9,14,1
2176,0,18.4877519868,149.4737669011,2004,5,27,0
2177,0,55.7528476836,127.3113756278,2008,2,27,1
2178,0,15.5382204568,104.8298284924,1993,3,22,1
2179,0,21.2755544856,110.1033295901,2002,10,17,1
2180,0,53.8237778982,119.2329955241,1998,4,14,1
2181,0,9.7952994704,132.5558029208,2005,12,23,0
2182,0,1.8508546706,123.429963598,1992,6,30,0
2183,0,48.1529419636,170.5883957818,2002,5,25,0
2184,0,44.3732152786,110.6655568723,1995,11,11,1
2185,0,10.2404690115,125.9963948303,2002,10,8,0
2186,0,5.2892453503,134.4452318153,1996,2,22,0
2187,0,21.3423593435,130.7324081683,2000,1,5,0
2188,0,8.8225742988,131.3273028913,1993,5,7,0
2189,0,1.3180503901,138.7251494662,2003,9,19,0
2190,0,0.2249460435,104.5573590556,1993,11,5,0
2191,0,13.7301800167,108.4470965364,1993,1,28,1
2192,0,51.1397947837,174.9064911157,1999,11,7,0
2193,0,16.5472224075,101.4914641273,2008,7,27,1
2194,0,51.5767496405,111.8808291899,2003,1,27,1
2195,0,25.3461331688,123.2020828268,2004,8,12,0
2196,0,20.0859956956,144.0146950353,2001,2,28,0
2197,0,32.6348300837,121.3124526828,2004,1,6,0
2198,0,23.3883867692,93.8742390275,1991,8,11,1
2199,0,20.4213684378,102.0909174951,1997,5,14,1
2200,0,15.4925602907,170.6697217212,1998,9,4,0
2201,0,14.5182099799,105.5072059412,1997,11,23,1
2202,0,34.9993846519,152.4798023631,1993,10,3,0
2203,0,34.6886276454,164.9873377872,2009,7,28,0
2204,0,8.051361437,156.3037327048,2006,10,30,0
2205,0,41.1501510814,124.7479104786,2001,5,13,1
2206,0,5.390364714,126.969074083,1999,3,10,0
2207,0,10.0974380504,161.4784387616,2008,11,3,0
2208,0,2.9570911126,138.5057338094,1996,5,11,0
2209,0,41.6187094711,111.6647161287,1992,2,4,1
2210,0,2.5864510378,151.7073759763,2002,11,25,0
2211,0,17.8719134023,96.5307936771,2000,2,26,1
2212,0,55.9420649288,108.2836792432,2010,9,10,1
2213,0,14.0734131541,128.635343397,1995,8,18,0
2214,0,1.1849435046,99.6857431834,1995,6,11,1
2215,0,35.9304494737,130.8379624807,1999,3,29,0
2216,0,57.4946549674,102.1216520271,1996,3,27,1
2217,0,41.6659323592,159.3958530785,2009,8,19,0
2218,0,58.7494433904,177.86576438,1992,8,25,0
2219,0,51.0466610407,167.6993227168,2010,4,22,0
2220,0,47.3415418155,111.4208110655,1994,5,3,1
2221,0,44.8814208806,131.7250616429,1998,8,22,1
2222,0,30.8540699165,164.2356788437,2010,11,30,0
2223,0,3.7957813125,171.2811159901,2010,11,1,0
2224,0,24.7620730055,141.3687066967,2005,12,24,0
2225,0,42.2919065785,131.8426673929,1991,6,11,0
2226,0,38.4980947757,141.1773394863,1992,2,5,1
2227,0,53.2763307821,131.8475771556,2010,8,22,1
2228,0,50.6367928628,115.6010068883,2005,2,20,1
2229,0,47.1722252341,140.5437265942,2003,10,10,0
2230,0,4.7485727957,139.4363005576,2008,8,3,0
2231,0,55.7425686205,173.7111148378,2007,7,8,0
2232,0,31.9757494982,123.5997220315,1999,2,3,0
2233,0,27.2658412484,94.3324986077,1996,10,26,1
2234,0,22.6487530209,153.5520913149,1999,7,5,0
2235,0,38.8766297232,118.292448381,2000,12,27,0
2236,0,21.1804481316,139.3080693623,1997,4,18,0
2237,0,7.3140433989,174.293427465,1992,1,3,0
2238,0,14.9997912766,157.0129994606,1995,10,8,0
2239,0,8.7415736821,128.6016662512,1991,7,28,0
2240,0,14.5136405714,124.3854301516,1995,9,4,0
2241,0,40.9852834884,112.660345179,1991,8,6,1
2242,0,5.8845980745,121.8767205812,1991,10,17,0
2243,0,1.2904705759,178.3844900667,2003,1,12,0
2244,0,42.1474053478,135.0878179958,2000,4,30,0
2245,0,1.1259228643,116.1175699392,2008,12,25,1
2246,0,14.7294317605,172.7035454731,2006,8,27,0
2247,0,11.4410478808,144.2644343222,1995,8,16,0
2248,0,45.7048170129,113.5798725835,2010,2,10,1
2249,0,38.7438821699,96.9987467816,1993,4,24,1
2250,0,11.0851089377,123.4952059435,2006,4,11,0
2251,0,25.7533235522,159.1625334579,2008,8,1,0
2252,0,17.1497310698,167.8685360332,1994,12,19,0
2253,0,36.5287429886,160.3284021677,2007,10,20,0
2254,0,39.4317371305,139.6173352911,2004,8,21,0
2255,0,13.37238268,147.020572247,2002,9,5,0
2256,0,24.0938588278,159.9015811575,1998,5,21,0
2257,0,10.3828459745,162.5204568054,1995,8,24,0
2258,0,24.6128527494,131.0790150985,2005,10,12,0
2259,0,38.5568903759,91.4337067259,1993,6,16,1
2260,0,48.2101962157,174.9576769257,2001,4,22,0
2261,0,54.1481650947,110.3548509115,2000,2,19,1
2262,0,22.2198101319,97.3497007345,2008,2,4,1
2263,0,4.8279549228,136.6178731062,1993,12,23,0
2264,0,16.8820838118,97.811044897,1992,10,18,1
2265,0,38.6630122131,153.5521921283,1996,2,20,0
2266,0,50.4628723953,91.666673217,1995,5,4,1
2267,0,11.1846640008,126.5699131018,1991,3,17,0
2268,0,50.8677311847,139.631872403,1998,3,21,1
2269,0,57.42738395,110.2798925573,1994,3,12,1
2270,0,42.1595866838,149.8131257482,1993,10,22,0
2271,0,14.760966883,107.8568917396,1993,2,27,1
2272,0,34.5023354189,132.0304060145,2003,12,18,1
2273,0,54.0933148004,127.2570283944,2000,6,14,1
2274,0,11.908947886,166.0792061943,2000,9,26,0
2275,0,6.4382670075,148.8570357696,2007,9,8,0
2276,0,44.9671168299,161.2395488424,2007,5,29,0
2277,0,41.1469046166,161.2229648908,1997,4,19,0
2278,0,30.4645522591,155.217688547,1992,10,14,0
2279,0,14.1171126254,151.4670646959,1993,2,17,0
2280,0,52.6932272175,173.8465504884,2001,2,26,0
2281,0,52.3732611816,127.4438947742,1991,6,26,1
2282,0,49.0476849396,156.5025711455,2006,7,11,0
2283,0,1.4939232264,136.05839052,2003,12,30,0
2284,0,30.5366873788,95.5490103783,1993,7,13,1
2285,0,52.9544249643,145.3345879214,2009,5,20,0
2286,0,56.4563737856,106.5058461064,2006,4,18,1
2287,0,47.014977755,161.4133956959,2001,7,2,0
2288,0,2.3062188271,119.6285668924,1993,11,15,0
2289,0,3.0076740263,97.6082626241,2002,7,18,1
2290,0,18.8279359555,131.3627039222,1992,7,28,0
2291,0,29.0774567379,175.4284485709,2000,12,10,0
2292,0,38.2195461821,146.3190020481,1993,5,1,0
2293,0,9.6214798233,121.7571351724,2008,3,1,0
2294,0,6.6244279454,98.1857620273,1992,8,11,0
2295,0,19.4697309891,110.3424390731,2007,9,10,1
2296,0,32.0985675417,140.7331247907,2007,7,15,0
2297,0,19.7148315702,158.7871447275,2004,12,23,0
2298,0,27.991695106,102.6202901895,2000,1,27,1
2299,0,30.2639952488,94.5962811029,2010,8,30,1
2300,0,35.3508146061,144.183246349,2004,3,4,0
2301,0,43.4712492954,93.7292173924,1999,3,31,1
2302,0,9.5425928989,135.1743540633,2002,7,27,0
2303,0,20.2700650832,170.0424314034,2005,2,28,0
2304,0,34.7042464837,172.5583405467,1993,3,10,0
2305,0,28.3339770231,144.8976137862,1996,3,24,0
2306,0,55.3923744801,127.2674588347,2003,2,2,1
2307,0,12.6320644654,170.0979997125,1997,5,22,0
2308,0,23.6982245184,146.0008686525,1991,5,7,0
2309,0,26.8601411395,129.2501804698,1995,7,29,0
2310,0,52.517475388,111.5220040851,2007,9,30,1
2311,0,18.4449706692,152.5002808822,2007,9,21,0
2312,0,24.3970885221,120.6686578738,2008,7,5,1
2313,0,10.9432430472,162.2243476147,2000,12,1,0
2314,0,40.9880912444,115.3741555614,2003,7,15,1
2315,0,46.3904516911,124.31946208,1998,4,6,1
2316,0,58.1059930287,168.1043100008,2001,3,10,0
2317,0,40.9010828845,138.2692717086,2006,6,20,0
2318,0,56.8052235106,97.3136929167,2010,9,22,1
2319,0,28.6735976441,173.4073763969,2001,8,27,0
2320,0,8.0613192637,179.3296365696,2006,9,24,0
2321,0,23.6729518231,90.9079296165,1993,1,14,1
2322,0,32.7258910937,170.3427759279,2002,2,23,0
2323,0,37.7250102209,120.7144474355,2002,3,7,1
2324,0,42.235821574,130.4368927097,2009,7,5,0
2325,0,23.9817120507,155.4871141165,2008,1,23,0
2326,0,8.2079500146,97.5467045023,2009,9,28,0
2327,0,52.994455914,162.7790136239,2009,8,28,0
2328,0,4.6715641301,123.1056695664,1999,3,30,0
2329,0,23.7888575345,119.2936752853,1995,4,1,0
2330,0,56.7860589875,105.0249179592,1995,2,8,1
2331,0,56.9686613185,147.308630012,1991,11,20,0
2332,0,39.8720364645,110.6125102169,2007,1,13,1
2333,0,27.132164631,178.7991488934,2001,11,25,0
2334,0,9.6668898594,134.0105465474,2008,5,20,0
2335,0,17.5082679279,97.9542399687,2004,5,1,1
2336,0,11.8390412349,128.8160073152,2000,4,1,0
2337,0,33.4298430663,151.0287322104,1998,3,27,0
2338,0,50.4789248714,115.3819008172,2001,11,17,1
2339,0,46.4572067186,96.5879345569,2002,12,19,1
2340,0,45.6690547708,129.7900571348,1999,2,15,1
2341,0,38.6603144277,127.5981607893,1999,8,2,1
2342,0,24.4448629115,140.0682588411,2003,4,24,0
2343,0,41.9346170314,165.7359264605,2000,8,21,0
2344,0,22.2522836365,178.2543982356,1998,4,29,0
2345,0,12.5639883243,127.0103879599,2010,11,8,0
2346,0,31.5964224748,113.0606956151,2001,5,14,1
2347,0,26.4625120908,121.4912696905,1998,1,2,0
2348,0,10.3227133211,143.0337511213,1991,2,3,0
2349,0,29.8015145632,173.7017807923,2006,1,23,0
2350,0,7.3808674095,102.3704490834,1995,5,3,0
2351,0,59.8076190194,157.2840720322,1995,8,9,0
2352,0,11.4372004056,155.4093069001,1997,12,17,0
2353,0,31.4682965353,125.1683419012,1992,7,15,0
2354,0,14.6958784154,128.3904033783,2008,5,12,0
2355,0,10.5763455061,144.801805825,1997,2,13,0
2356,0,1.4953722199,113.8434286206,1991,5,9,1
2357,0,21.9125223672,90.3210733272,2010,7,28,0
2358,0,39.1720182449,153.0893895775,1996,12,16,0
2359,0,5.1651329035,96.2206564914,2010,6,17,1
2360,0,28.6800786294,143.9972989191,2007,2,27,0
2361,0,31.7193251057,174.6055756789,1996,6,20,0
2362,0,50.3186700074,167.2973715677,2008,8,11,0
2363,0,32.1018147049,129.8728961544,2009,11,8,0
2364,0,19.2693548603,177.7971478784,2006,8,23,0
2365,0,29.5485172793,121.5648078779,2008,2,24,1
2366,0,43.3493243717,126.1467232578,2002,8,10,1
2367,0,22.7296888456,126.5320544969,2009,9,14,0
2368,0,38.7462683721,168.3877900941,1992,6,23,0
2369,0,10.6058348576,166.9075791235,2008,3,14,0
2370,0,47.429848155,114.2740009516,2006,7,5,1
2371,0,15.2715712739,93.212895866,1996,10,8,0
2372,0,47.3900501663,150.7997172209,2006,8,30,0
2373,0,53.3287731092,118.9800277585,2004,6,22,1
2374,0,28.4978768835,136.5994814294,2009,4,25,0
2375,0,47.1721784212,175.7793887774,1998,9,18,0
2376,0,8.6797366664,99.0212697163,2009,3,26,1
2377,0,9.636354614,116.609301623,2010,12,9,0
2378,0,51.6102589248,139.8520659213,1999,12,19,1
2379,0,59.4812170789,169.3774147681,2008,7,14,0
2380,0,14.7589298012,154.5212544221,2008,1,30,0
2381,0,44.7188323131,164.3135211593,1991,1,29,0
2382,0,52.7147952514,113.1383103202,2008,11,7,1
2383,0,20.3720780276,131.2216638378,2000,11,13,0
2384,0,18.1818193244,158.0262417602,2004,6,6,0
2385,0,52.0658507757,120.4480965366,2009,5,8,1
2386,0,18.7954934221,95.0921024219,2007,2,14,1
2387,0,47.5549387001,135.4116510018,2008,8,14,1
2388,0,19.5579645596,144.6750718053,2003,10,29,0
2389,0,18.1504900474,155.0922597572,2008,4,27,0
2390,0,55.9748520562,129.4845437841,1991,1,7,1
2391,0,41.023076931,96.15763315,1994,9,5,1
2392,0,4.5448319335,147.2309186636,2001,11,30,0
2393,0,33.5255032405,154.6034163306,2006,12,6,0
2394,0,42.684080475,173.1953451969,2002,2,13,0
2395,0,15.8589936979,139.0016884217,1991,5,20,0
2396,0,17.9730207659,155.074167524,1991,8,13,0
2397,0,12.003446552,117.8321239399,2000,7,2,0
2398,0,18.7030770024,174.8521224456,2007,7,24,0
2399,0,47.9141847789,130.2370833722,1991,10,30,1
2400,0,0.0273699872,118.5698934831,2000,9,9,0
2401,0,37.2672787914,159.4479835918,1995,4,8,0
2402,0,5.7879642304,110.4417702416,1995,7,17,0
2403,0,1.5839559166,109.8735702876,1994,10,12,1
2404,0,24.0382388374,114.5515681361,1991,10,10,1
2405,0,26.4335479494,150.0362405693,2009,5,31,0
2406,0,40.1255979203,113.199961104,2001,1,9,1
2407,0,42.6545464061,179.3079061294,2009,8,21,0
2408,0,10.0515680574,139.6373781189,1997,7,20,0
2409,0,29.776565074,159.2714294675,1999,4,7,0
2410,0,45.0627924968,148.2893422083,2000,6,26,0
2411,0,46.5713548847,171.9825209817,1998,11,21,0
2412,0,1.9557291549,124.9102759687,1993,12,28,0
2413,0,43.9192608465,97.4404253438,1996,6,30,1
2414,0,59.4132846454,101.8521112483,1991,10,29,1
2415,0,59.0420323424,96.79788518,1998,2,4,1
2416,0,49.8226456018,105.5770376092,1997,1,4,1
2417,0,31.8147043465,126.6255659633,1993,8,14,0
2418,0,57.1750302007,93.8444131985,1992,7,22,1
2419,0,37.8576551378,176.5881428984,2001,7,25,0
2420,0,5.5799017427,124.9365054583,2004,5,3,0
2421,0,29.0349893086,122.6719304267,2002,6,30,0
2422,0,39.1902900115,103.2440923573,2005,7,2,1
2423,0,17.7110085776,91.4682589634,2008,12,15,0
2424,0,48.1439292384,162.3110405914,2003,9,14,0
2425,0,47.990606348,98.4002881637,1992,3,13,1
2426,0,32.9364287853,174.7785878833,1996,1,9,0
2427,0,5.5750388419,178.3305943874,2002,8,17,0
2428,0,54.2614004714,123.7582545611,2010,5,1,1
2429,0,52.5002133753,106.2103665643,1992,2,13,1
2430,0,52.2482275218,174.5570537844,2001,8,9,0
2431,0,9.1567273205,170.449749087,1992,3,7,0
2432,0,19.0385979228,115.2112114895,2002,4,16,0
2433,0,19.9908302911,111.2527914997,2007,11,2,0
2434,0,37.905648225,105.7946632057,1995,3,1,1
2435,0,46.5887773829,103.2228040625,2001,10,30,1
2436,0,4.2924017692,92.0922014234,2009,9,27,0
2437,0,39.1868189536,155.2900509839,2006,5,18,0
2438,0,20.5734176422,118.3887538081,1996,11,24,0
2439,0,10.988381831,163.7663903972,2002,10,19,0
2440,0,48.5585962236,111.4727121242,2008,11,9,1
2441,0,7.3455705727,147.0301915496,1997,6,14,0
2442,0,39.8566769063,152.1570142033,2002,8,1,0
2443,0,8.3877721103,163.2505786372,2008,6,5,0
2444,0,56.2162402784,153.6785766017,2001,1,6,0
2445,0,27.5140219973,171.2370107719,1999,9,15,0
2446,0,0.1314213127,120.5836590054,2004,8,14,0
2447,0,35.2042014571,102.2096603131,2005,2,3,1
2448,0,51.0805713432,166.1520901532,2003,1,14,0
2449,0,41.6838953225,171.8639906659,1994,2,12,0
2450,0,47.8338448796,116.0442220839,2008,12,20,1
2451,0,4.3820716906,126.3762136479,1995,12,25,0
2452,0,2.0592198987,148.505260516,1992,6,19,0
2453,0,55.3760300623,136.0118727176,1992,1,13,1
2454,0,9.0397808701,93.6668755417,1995,9,23,0
2455,0,57.6109434804,178.5367063503,2009,5,6,0
2456,0,32.8441356774,176.3781622471,2009,11,1,0
2457,0,59.5044901874,168.1491679768,1996,1,25,0
2458,0,12.375475578,129.1274919338,2001,9,16,0
2459,0,23.7085577287,140.9323538281,2007,4,5,0
2460,0,24.4648867473,129.0624432103,2007,8,29,0
2461,0,2.3791773571,126.3011133671,2005,5,20,0
2462,0,58.5586601961,150.1734056999,2010,5,4,0
2463,0,15.9084794065,158.4788014158,2006,10,9,0
2464,0,29.8699699854,113.8471076894,1994,8,17,1
2465,0,49.8158200225,94.2124827881,2000,1,6,1
2466,0,33.7745576072,168.1050063903,1999,2,9,0
2467,0,27.7918602247,125.3045903449,1993,12,30,0
2468,0,28.3588964771,138.5396316927,2009,3,31,0
2469,0,10.0397539604,119.6472123521,2007,10,21,0
2470,0,37.0796803711,153.4254788118,1993,6,17,0
2471,0,37.2987754131,158.2717596483,2003,12,7,0
2472,0,55.0166004337,98.6001719115,1993,4,22,1
2473,0,59.4841394434,154.5006052684,2000,3,17,0
2474,0,53.4066988947,167.4543634197,1993,12,3,0
2475,0,54.8349568807,134.4479537965,1992,3,11,1
2476,0,50.482042674,98.2132152119,1999,4,3,1
2477,0,45.2621585224,133.2306057005,1994,6,1,1
2478,0,25.2788708825,124.5371655235,1992,7,24,0
2479,0,17.4485624442,153.2877458283,1992,9,26,0
2480,0,46.949921851,152.4700964335,1994,12,17,0
2481,0,31.8234579312,139.2708311649,2003,7,22,0
2482,0,36.653907923,111.134960968,1997,11,14,1
2483,0,13.3420282323,114.6751696081,2005,2,15,0
2484,0,25.9429015685,121.9370186515,2004,5,28,0
2485,0,23.7668648735,168.7953639077,2006,3,23,0
2486,0,30.4256965499,175.7999859843,1996,10,30,0
2487,0,21.8649082677,100.9025138081,2002,7,31,1
2488,0,11.1355804419,133.6496761744,1994,1,9,0
2489,0,33.8293585461,107.6863101614,1992,9,19,1
2490,0,27.3896627314,109.950683231,2008,6,28,1
2491,0,33.7944512861,131.9944144576,1995,3,21,0
2492,0,10.016270983,155.8707339177,2001,10,31,0
2493,0,1.2588226749,176.3617890584,1991,6,2,0
2494,0,56.3170313928,131.8105374207,1999,8,29,1
2495,0,2.5813056249,144.8184176674,1998,8,31,0
2496,0,10.4193219636,108.5905251699,1992,8,31,0
2497,0,23.4608012298,129.2204662459,2010,10,30,0
2498,0,50.4169947887,143.8420762564,2001,2,12,0
2499,0,30.9379192349,130.57352253,1994,10,9,0
2500,0,56.2284164177,98.9771173499,1992,6,17,1
2501,0,34.6492243744,148.9100218448,1993,11,7,0
2502,0,39.168033069,145.5429181131,2008,1,4,0
2503,0,33.8258414436,108.5628434317,2004,7,17,1
2504,0,26.9568937691,131.2685734313,1991,7,24,0
2505,0,31.9916971307,128.4345035045,2010,1,17,0
2506,0,24.6256700903,129.3942723214,1992,2,21,0
2507,0,50.8120639343,173.2835874218,2004,4,7,0
2508,0,35.881780833,94.7848232137,2000,2,13,1
2509,0,28.6267977627,161.2588413013,1992,7,19,0
2510,0,13.8113617385,120.6230309,1999,10,25,0
2511,0,52.1467166115,162.7604797482,2002,4,20,0
2512,0,44.1675879573,157.6893661986,1997,8,6,0
2513,0,51.8828138849,96.0230815597,1991,4,3,1
2514,0,33.6090675602,126.8090190645,1995,12,31,0
2515,0,10.3418530477,152.6304993848,2004,3,31,0
2516,0,51.3615937578,125.4932316137,2005,11,4,1
2517,0,38.0068372423,99.5470460504,2008,4,10,1
2518,0,15.3886019345,172.7391419909,2003,4,9,0
2519,0,28.3356243465,145.099125132,1995,2,17,0
2520,0,13.1026951829,168.7955464446,1993,3,13,0
2521,0,55.5405226909,179.2246658681,1998,3,28,0
2522,0,16.6863725195,147.6655421779,2009,12,27,0
2523,0,33.5979085928,91.281868089,2008,3,16,1
2524,0,31.6511384072,162.1037867619,2006,8,5,0
2525,0,35.541246864,173.6205035727,1999,5,15,0
2526,0,43.916420918,144.3313500518,2000,12,5,1
2527,0,55.3705405304,120.4463568935,1996,11,4,1
2528,0,45.2800468449,126.9897102029,1991,12,18,1
2529,0,51.9856175222,153.8709708676,2009,9,1,0
2530,0,7.3772803461,158.493187821,1997,8,12,0
2531,0,12.816214012,121.0917517869,2007,3,28,1
2532,0,57.3356836941,136.8285762565,1999,10,3,1
2533,0,36.8380004726,177.475114991,1992,10,2,0
2534,0,55.1277269237,164.0841752943,1992,3,30,0
2535,0,34.3976980587,154.5590200927,2006,9,22,0
2536,0,48.7353481259,109.455649748,1993,12,20,1
2537,0,44.7617168399,128.477259404,2007,7,17,1
2538,0,51.3911831332,127.923724365,2000,4,7,1
2539,0,50.31126088,147.8155910689,2006,6,25,0
2540,0,29.7335940879,106.0087562073,1995,2,20,1
2541,0,0.3733022511,150.6867755391,1993,5,12,0
2542,0,48.9529941604,116.7589266412,2006,2,19,1
2543,0,18.1598695787,157.315754327,2006,9,30,0
2544,0,38.7792549049,168.0901917326,1994,6,14,0
2545,0,55.9625044232,134.7734361934,1991,4,6,1
2546,0,22.5015139533,123.0895578512,2002,6,4,0
2547,0,2.3293295922,150.8771235938,1992,4,4,0
2548,0,13.682830045,102.7226590854,1999,6,18,1
2549,0,2.4480511062,168.1743970653,1998,10,7,0
2550,0,32.4480499327,154.1775216465,1998,9,2,0
2551,0,48.2522833161,172.6970219426,2001,10,29,0
2552,0,5.7125854958,91.4063627156,1992,9,25,0
2553,0,53.673255723,101.7359436024,2008,1,28,1
2554,0,12.60421474,90.0309561286,1996,1,28,0
2555,0,48.0195446592,128.5270906566,2007,8,3,1
2556,0,24.4724396244,169.5216335636,2000,9,3,0
2557,0,9.1111076111,146.7835659091,1999,6,2,0
2558,0,17.1618523495,141.8985717231,2008,10,11,0
2559,0,22.5487708859,113.2855015481,1995,3,8,1
2560,0,23.3641301002,91.1835146067,2002,6,22,1
2561,0,20.4715323402,174.0964848222,1991,4,19,0
2562,0,45.9863640368,178.8532081246,2009,12,20,0
2563,0,56.3436943106,123.1225246936,1997,2,3,1
2564,0,52.2106255358,114.8316902714,1998,11,26,1
2565,0,3.0913942773,112.2615959588,2010,2,19,0
2566,0,38.7451179698,155.9350309731,2000,4,21,0
2567,0,58.261162173,158.3906414802,1991,7,22,0
2568,0,44.5897424268,119.5333581953,2008,9,12,1
2569,0,35.6926767156,173.3671998186,1998,6,11,0
2570,0,17.2137113381,122.2162949061,2009,3,16,1
2571,0,33.0938900309,91.6999760689,1991,5,10,1
2572,0,48.9408030733,121.2188719609,2001,10,24,1
2573,0,43.9490267029,142.4036379042,2010,5,3,1
2574,0,52.5072094426,129.2580219079,1992,2,12,1
2575,0,57.6800976461,108.418634003,1998,11,13,1
2576,0,55.2981208032,92.2662875173,1993,9,27,1
2577,0,54.7887957701,173.1223688484,2001,12,31,0
2578,0,36.1422395194,121.511996293,1996,2,3,0
2579,0,53.2948583923,120.7518053893,2003,10,21,1
2580,0,31.9623537501,150.8262228104,2008,5,31,0
2581,0,52.5175479474,171.3022751408,2007,5,3,0
2582,0,59.5409944793,99.8783065542,2007,8,6,1
2583,0,30.3425796144,131.8494477239,1993,6,29,0
2584,0,50.0891888933,167.0950954151,2008,4,5,0
2585,0,24.5463849977,118.3724558051,2001,3,25,1
2586,0,56.9820226589,145.0214912742,1994,10,13,0
2587,0,46.6539168963,105.3577725333,1998,9,23,1
2588,0,47.292830972,126.6506246687,2002,12,14,1
2589,0,45.3392262664,145.0122694625,1998,6,5,0
2590,0,0.679589943,99.6565141459,1993,7,14,1
2591,0,52.9740522103,169.2839091062,2003,12,21,0
2592,0,19.6932767797,173.2438628795,1992,12,19,0
2593,0,17.5645870529,107.4953647074,2000,7,20,0
2594,0,25.2375964634,98.1224375032,2009,7,2,1
2595,0,15.4076892324,132.3090258613,1999,8,20,0
2596,0,8.3328464907,108.6602821131,2001,11,15,0
2597,0,56.1559930583,123.1907709246,2009,6,13,1
2598,0,17.6794240577,133.4657304687,1998,1,4,0
2599,0,58.5958085535,109.7071469715,2006,2,23,1
2600,0,10.6249018572,173.6624931358,2002,10,20,0
2601,0,42.091270024,146.4900911506,1993,9,9,0
2602,0,37.752541448,118.0642315373,2001,3,13,1
2603,0,3.164712335,129.9479442369,1994,11,9,0
2604,0,40.644096164,121.5464553027,2008,12,31,0
2605,0,14.2571048671,125.8968020207,1994,9,24,0
2606,0,39.7360388422,179.733723239,1997,3,22,0
2607,0,20.6649665767,129.2255716212,2001,10,22,0
2608,0,19.9758739443,179.9631024222,1994,1,27,0
2609,0,35.1070975419,92.7941033151,2006,6,7,1
2610,0,59.5953257661,136.2052752008,1993,6,20,1
2611,0,59.8719697539,149.3419982074,2002,3,5,1
2612,0,47.2500987723,179.4432070199,2008,7,22,0
2613,0,14.0743883047,163.5575484694,1998,3,12,0
2614,0,1.0477296263,152.2749798512,1994,3,23,0
2615,0,22.729604356,96.8942272151,2005,11,16,1
2616,0,40.6224098057,139.1574060777,1996,7,14,0
2617,0,46.627935525,168.7732722075,1994,10,7,0
2618,0,1.492746044,177.6177326753,2005,3,28,0
2619,0,4.8339862889,172.776927799,2009,2,7,0
2620,0,0.917741633,113.3866400435,2005,6,11,1
2621,0,59.2296275636,132.3571366863,2007,11,9,1
2622,0,54.1098789917,147.3627652042,1992,5,24,0
